image_id,image_path,prediction,prediction_length,ground_truth,ground_truth_length,cosine_similarity
03-3-039-01_岡本橋_PIC013,data\image_text_inspect_n10789\rank_c_images_n10789\03-3-039-01_岡本橋_PIC013.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意する必要がある。",151,舗装のポットホール、段差、土砂堆積、伸縮部の土砂詰りは経年劣化と車両通行時の衝撃が起因していると推測される。防護柵の変形は外力が原因と推測、防食機能の劣化は経年劣化が原因と推測される。,92,0.6484864
18-1-132-02_上八坂・才契線1号橋_PIC012,data\image_text_inspect_n10789\rank_c_images_n10789\18-1-132-02_上八坂・才契線1号橋_PIC012.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は局部的であるため、次回点検時に状況の確認を行う。道路橋の機能に支障は生じておらず、伸縮装置からの漏水も軽微なため、経過観察とする。",215,主桁・横桁及び床版に部分的な鉄筋露出が複数発生している。局所的であるが、断面修復等の補修が望ましい。,50,0.73657143
19-3-121-02_砂田橋_PIC002,data\image_text_inspect_n10789\rank_c_images_n10789\19-3-121-02_砂田橋_PIC002.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが生じていた。地覆から伝わる雨水等により内部鉄筋の膨張が生じたものと推定される。道路橋の機能に支障は生じていないが、前回点検からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",201,主桁に鉄筋露出が見られた。鉄筋が腐食していたため、予防保全の観点から対策を講じることが望ましい。,48,0.7118827
05-3-052-03_新橋_PIC003,data\image_text_inspect_n10789\rank_c_images_n10789\05-3-052-03_新橋_PIC003.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。",150,路面にひびわれ、橋台天端にひびわれ、地覆に剥離・鉄筋露出、防護柵（高欄）に腐食が見られる。損傷は状況に応じて補修を行う事が望ましい。,66,0.8260978
01-2-004-05_浅地1号橋_PIC017,data\image_text_inspect_n10789\rank_c_images_n10789\01-2-004-05_浅地1号橋_PIC017.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。",150,・橋台に施工不良によるひびわれ（コールドジョイント）および鉄筋のかぶり不足による鉄筋露出が見られる。また、伸縮装置部からの漏水による漏水跡およびすりへりが見られる。,82,0.7243231
05-3-052-01_鰐石橋_PIC040,data\image_text_inspect_n10789\rank_c_images_n10789\05-3-052-01_鰐石橋_PIC040.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に確認された損傷箇所では局部的なため、今回の断面修復等の補修が必要である。",167,主桁にひびわれ(W=0.1mm)・欠損・うき、横桁・床版に遊離石灰、補修シートに遊離石灰・漏水跡・錆汁跡・破損・うきが見られる。これらの損傷は局所的なため、経過観察を行い、状況により補修を行う。,97,0.6668601
15-005-01_八方原橋_PIC012,data\image_text_inspect_n10789\rank_c_images_n10789\15-005-01_八方原橋_PIC012.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査や断面修復等の補修が必要である。",171,主桁、横桁に浮き、剥離、鉄筋露出がみられる。補修対策を行うのが望ましい。,36,0.7707081
08-3-004-01_豊年橋_PIC085,data\image_text_inspect_n10789\rank_c_images_n10789\08-3-004-01_豊年橋_PIC085.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は局部的であるため、次回点検時に状況の確認を行う。道路橋の機能に支障は生じておらず、伸縮装置からの漏水も軽微なため、経過観察とする。",215,橋脚に鉄筋露出、伸縮装置からと思われる漏水跡が見られる。損傷は状況に応じて補修を行う事が望ましい。,49,0.7948358
340961_漆尾・引谷線2号橋_PIC007,data\image_text_inspect_n10789\rank_c_images_n10789\340961_漆尾・引谷線2号橋_PIC007.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は補修手続きが必要である。",162,主桁にうき、剥離、鉄筋露出が見られる。打ち継ぎ目に沿って、うきが見られる。床板に漏水跡が散見される。,50,0.6843885
10000_山田橋_PIC041,data\image_text_inspect_n10789\rank_c_images_n10789\10000_山田橋_PIC041.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は局部的であるため、次回点検時に状況の確認を行う。道路橋の機能に支障は生じておらず、伸縮装置からの漏水も軽微なため、経過観察とする。",215,橋脚に鉄筋露出、漏水、錆汁を伴う遊離石灰がみられる。伸縮装置からの浸透水と考えられる。緊急性はなく、予防保全の観点から健全度評価「Ⅱ」とする。,71,0.57757014
10000_釣山梶畑線４号橋_PIC007,data\image_text_inspect_n10789\rank_c_images_n10789\10000_釣山梶畑線４号橋_PIC007.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たな鉄筋露出やうきが複数確認された。地覆からの伝い水等により内部鉄筋の膨張が生じたものと推定される。道路橋の機能に支障は生じていないが、前回点検からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",202,主桁、床版に鉄筋露出、うきがみられる。緊急性はなく、予防保全の観点から健全度評価「Ⅱ」とする。,47,0.55522525
18-1-132-03_真名子橋_PIC152,data\image_text_inspect_n10789\rank_c_images_n10789\18-1-132-03_真名子橋_PIC152.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意する必要がある。",151,舗装にひびわれ（W=5mm)・肌別れ・格子状のひびわれ・段差（最大h=30mm)、伸縮装置に土砂詰り・鋼材に腐食による板厚減少、遊間なし、親柱にズレ・欠損、防護柵に表面的な腐食・塗装の劣化・変形・ナットの脱落、が見られる。舗装の段差、防護柵ナットの脱落は、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,170,0.6883879
4274_平安橋_PIC057,data\image_text_inspect_n10789\rank_c_images_n10789\4274_平安橋_PIC057.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査や断面修復等の補修が必要である。前回点検：Ⅱ今回点検：Ⅰ(A)",186,主桁にひびわれやうきや鉄筋露出が認められる。横桁にうきや遊離石灰(錆汁なし）の析出が認められる。床版に鉄筋露出が認められる。構造に支障が生じる可能性があるため早期措置を対応することが望ましい。主桁に前回調査時の損傷の補修跡が認められる。,118,0.76656854
07-1-003-02__PIC076,data\image_text_inspect_n10789\rank_c_images_n10789\07-1-003-02__PIC076.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等の補修が必要であったが、今回は局部的であるため、経過観察を行い、状況により補修を行う。道路橋の機能に支障は生じていないが、前回点検からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",244,・主桁に鉄筋の腐食膨張によるものと推測されるひびわれ、うき、橋面からの浸透水によるものと推測されるひびわれからの軽微な遊離石灰が見られる。また、広範囲に橋面からの浸透水によるものと推測され、かつ、補修不良によるものと推測される補修部のひびわれ、うき、錆汁を伴う遊離石灰が見られる。・横桁に鉄筋のかぶり不足による鉄筋露出が見られる。・床版に鉄筋の腐食膨張によるものと推測されるうきが見られる。また、橋面からの浸透水によるものと推測される遊離石灰が見られる。,227,0.7224213
03-3-089-01_中川橋_PIC032,data\image_text_inspect_n10789\rank_c_images_n10789\03-3-089-01_中川橋_PIC032.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意する必要がある。",151,A1橋台に剥離・鉄筋露出・遊離石灰、P1橋脚にひびわれ（最大W=1.0mm)・欠損・鉄筋露出・うき・土砂堆積・伸縮装置からと思われる漏水跡・フーチングの露出（露出高最大h=1.5m)が見られる。ひびわれに錆汁は見られず、その他の損傷と共に経過観察を行い、状況により補修を行う。前回点検時からうき、鉄筋露出に若干進展が見られる。,163,0.76903677
01-3-030-01_一渡瀬橋_PIC049,data\image_text_inspect_n10789\rank_c_images_n10789\01-3-030-01_一渡瀬橋_PIC049.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。車両通行時に速度を落とす必要がある。",163,舗装にひびわれ（最大W=5mm)、伸縮装置に変形・ゴムの剥離、地覆にひびわれ（最大W=0.1mm)・鉄筋露出・シール材の欠損、防護柵に表面的な腐食が見られる。これらの損傷は、経過観察を行い、状況により補修を行う。,106,0.7405832
17-1-006-04_赤迫橋_PIC008,data\image_text_inspect_n10789\rank_c_images_n10789\17-1-006-04_赤迫橋_PIC008.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出が見られる。前回点検で確認された損傷箇所から進行は見られないと判断し、新たな局部的な鉄筋露出が生じていた。道路橋の機能に支障は生じており、予防保全の観点から注意が必要である。前回点検：Ⅱ今回点検：Ⅱ次回点検時に状況の確認や対策を行う。",166,・主桁に幅の広いひびわれが局部的に見られ、ひびわれより軽微な遊離石灰が見られる。・床版に軽微な遊離石灰が局部的に見られ、施工不良によるものと考えられる抜け落ちが見られるものの概ね健全である。,95,0.50229466
15-005-01_八方原橋_PIC033,data\image_text_inspect_n10789\rank_c_images_n10789\15-005-01_八方原橋_PIC033.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査や断面修復等の補修が必要である。",171,地覆に剥離、鉄筋露出がみられる。補修対策を行うのが望ましい。,30,0.63272846
19-3-331-01_下鷹ノ巣橋_PIC014,data\image_text_inspect_n10789\rank_c_images_n10789\19-3-331-01_下鷹ノ巣橋_PIC014.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。局所的であるため経過観察とする。必要に応じて断面修復等の補修が必要である。",140,伸縮装置に破損が見られる。伸縮装置コンクリートに鉄筋露出が見られる。伸縮装置に漏水が見られる。防護柵に変形、腐食が見られる。排水管に腐食が見られる。,74,0.6527789
19-2-520-01_寺田橋_PIC006,data\image_text_inspect_n10789\rank_c_images_n10789\19-2-520-01_寺田橋_PIC006.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のうきに進展が見られるため、必要に応じて断面修復等の補修が必要である。広範囲に橋面からの浸透水及び伝い水と思われる漏水跡が見られる。第三者の安全性の観点から、配力継手付近の高欄の取り付けボルトが軽微な脱落、地覆上部のナットが腐食して脱落している。その他の損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検：Ⅱ今回点検：ⅠN10-2017.",303,床版に鉄筋露出が見られた。断面減少は見られなかった。予防保全の観点から対策を講じることが望ましい。前回点検：N、Ⅱ今回点検：N、Ⅱ,65,0.63005483
05-3-135-01_朝倉団地１号線１号橋_PIC006,data\image_text_inspect_n10789\rank_c_images_n10789\05-3-135-01_朝倉団地１号線１号橋_PIC006.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は補修手続きが必要である。",162,頂版にひびわれ(最大W=0.25mm)・うき・剥離・鉄筋露出・豆板が見られる。ひびわれは、施工初期の乾燥収縮や温度、鉄筋露出・うきは、鉄筋の被り不足や中性化が原因と考えられる。前回点検からうきの範囲に進展が見られる。経過観察を行い、状況により補修を行う。,127,0.7186069
02-3-017-02_船ヶ頭1号橋_PIC001,data\image_text_inspect_n10789\rank_c_images_n10789\02-3-017-02_船ヶ頭1号橋_PIC001.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。",150,主桁の鉄筋露出が部分的に発生している。　　　　　必要に応じて断面修復等の対策が必要である。,45,0.7198981
02-3-028-01_面坊橋_PIC021,data\image_text_inspect_n10789\rank_c_images_n10789\02-3-028-01_面坊橋_PIC021.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、経過観察を行い、次回点検時に状況の確認を行う。また、構造機能が totalitéである必要があるため、予防保全の観点から「部板脱落」が発生していると思われる。今後同様の対策が必要である。",234,アスファルト舗装にポットホール・格子状のひびわれ・段差（最大段差h=30mm)、コンクリート舗装にひびわれ・ポットホール・骨材露出、地覆部伸縮装置に表面的な腐食、地覆に鉄筋露出・うき、防護柵に塗装の劣化・表面的な腐食、排水パイプに土砂詰り・層状剥離が見られる。舗装の段差・ポットホール、排水パイプの土砂詰りは、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,197,0.62268645
18-2-010-05_船路大月線4号橋_PIC003,data\image_text_inspect_n10789\rank_c_images_n10789\18-2-010-05_船路大月線4号橋_PIC003.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は補修手続きが必要である。",162,主桁・横桁および床版に鉄筋露出が発生している。　　　　　　　　　　　　　　鉄筋露出は断面修復等の対策が必要である。,57,0.7492553
11-2-004-01_山郷橋_PIC010,data\image_text_inspect_n10789\rank_c_images_n10789\11-2-004-01_山郷橋_PIC010.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査及び補修が必要である。",166,舗装に剥離・格子状のひびわれ、地覆に欠損・鉄筋露出が見られる。経過観察を行い、状況により補修を行う。,50,0.6920673
03-3-067-01_熊野橋_PIC040,data\image_text_inspect_n10789\rank_c_images_n10789\03-3-067-01_熊野橋_PIC040.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。",150,コンクリート舗装に欠損・表面劣化（骨材露出）、伸縮装置の目地版に変形、地覆に欠損・鉄筋露出・うき、防護柵に表面的な腐食・変形・支柱基部の板厚減少・ボルトのゆるみ、排水パイプに土砂詰り・欠損が見られる。防護柵ボルトのゆるみ、排水パイプの土砂詰りは、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,165,0.69353265
03-3-033-01_姫山橋_PIC044,data\image_text_inspect_n10789\rank_c_images_n10789\03-3-033-01_姫山橋_PIC044.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板製であったが、今回はビーム学習により補修が行われた。道路橋の機能に支障は生じていないが、前回点検からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",226,主桁に後埋めモルタルの剥離・鋼材露出・遊離石灰、間詰めに一部錆汁を伴う遊離石灰が見られる。経過観察を行い、状況により補修を行う。,64,0.62687206
05-1-019-01_楠木町橋_PIC003,data\image_text_inspect_n10789\rank_c_images_n10789\05-1-019-01_楠木町橋_PIC003.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は断面修復等の対策が必要である。",165,主桁にかぶり不足が要因と推定される、うき、鉄筋露出が見られる。損傷は状況に応じて補修を行う事が望ましい。,52,0.8276665
08-1-004-01_吉野橋_PIC040,data\image_text_inspect_n10789\rank_c_images_n10789\08-1-004-01_吉野橋_PIC040.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は断面修復等の対策が必要である。",165,・主桁に鉄筋の腐食膨張によるものと推測されるうき、鉄筋のかぶり不足による減肉を伴う鉄筋露出が見られる。・床版に鉄筋のかぶり不足による減肉を伴う鉄筋露出が見られる。,81,0.7411624
02-1-003-01_中村橋_PIC007,data\image_text_inspect_n10789\rank_c_images_n10789\02-1-003-01_中村橋_PIC007.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は補修手続きが必要である。",162,主桁に鉄筋露出・番線露出・横締め定着部の鋼材露出・遊離石灰、横桁にひびわれ(W=0.2mm)・うき・鉄筋露出・横締め定着部の鋼材露出、間詰めにひびわれ(W=0.1mm)・鉄筋露出・鋼材露出・遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。,139,0.65201944
18-3-097-01_釣山祖父線1号橋_PIC003,data\image_text_inspect_n10789\rank_c_images_n10789\18-3-097-01_釣山祖父線1号橋_PIC003.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。",150,主桁・横桁及び床版に部分的な鉄筋露出が複数発生している。局所的であるため経過観察とし、必要に応じて断面修復等の補修が必要である。,64,0.7514421
07-1-005-01_高田橋_PIC048,data\image_text_inspect_n10789\rank_c_images_n10789\07-1-005-01_高田橋_PIC048.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、経過観察を行い、次回点検時に状況の確認を行う。床版には損傷は見られず、経過観察を行う。前回点検：Ⅱ、N今回点検：Ⅰ、N(床版)。",205,・横桁定着部（連結部）に乾燥収縮によるものと推測されるひびわれが見られる。・主桁定着部に振動によるものと推測されるうきおよび、横桁定着部（端横桁）に施工時に接触させたことによるものと推測されるうきが見られる。・主桁および横桁に橋面からの浸透水によるものと推測される遊離石灰が見られる。,142,0.6381308
08-1-003-02_二斗代橋_PIC078,data\image_text_inspect_n10789\rank_c_images_n10789\08-1-003-02_二斗代橋_PIC078.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。局所的であるため経過観察とする。必要に応じて断面修復等の補修が必要である。また、伸縮装置部（後打ち部）からの伝い水等も原因の一つと推定される。前回点検時の被り不足及びうきが影響していると推定される。前回点検以来、劣化進行が見られる。道路橋の機能に支障は生じていないが、前回点検からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",285,・主桁にアルカリ骨材反応の疑いのあるひびわれが多数見られる。また、鉄筋露出（床版横締め定着具）が見られる。・横桁に乾燥収縮によるものと推測されるひびわれが見られる。,82,0.6206486
13-3-009-02_源吾橋_PIC003,data\image_text_inspect_n10789\rank_c_images_n10789\13-3-009-02_源吾橋_PIC003.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は補修手続きが必要である。",162,・主桁に広範囲な鉄筋露出が見られ、一部に遊離石灰、、劣化が見られる。,34,0.683463
03-3-067-01_熊野橋_PIC047,data\image_text_inspect_n10789\rank_c_images_n10789\03-3-067-01_熊野橋_PIC047.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。局所的であるため経過観察とする。必要に応じて断面修復等の補修が必要である。また、伸縮装置部（後打ち部）からの伝い水等も原因の一つと推定される。前回点検時の被り不足及びうきが影響していると推定される。前回点検以来の進展が無いため、「経過観察」とする。",227,P2橋脚にひびわれ（最大W=1.0mm)・鉄筋露出・うき・セパの残置・豆板・伸縮装置からと思われる漏水跡・遊離石灰が見られる。ひびわれに錆汁は見られず、その他の損傷と共に経過観察を行い、状況により補修を行う。前回点検時からうきが進展している。,121,0.7367526
03-1-007-01_下市橋_PIC049,data\image_text_inspect_n10789\rank_c_images_n10789\03-1-007-01_下市橋_PIC049.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、経過観察を行い、次回点検時に状況の確認を行う。また、構造機能が totalitéである必要があるため、予防保全の観点から「状況に応じて対策を行う」事が望ましい。",221,A1橋台にひびわれ（W=0.25mm)・鉄筋露出、P1橋脚にひびわれ（最大W=1.0mm)・うき・鉄筋露出、A1橋台・P1橋脚に伸縮装置からと思われる漏水跡・著しい土砂堆積が見られる。ひびわれに錆汁は見られず、その他の損傷と共に経過観察を行い、状況により補修を行う。,133,0.6981864
10-3-028-01_高橋橋_PIC014,data\image_text_inspect_n10789\rank_c_images_n10789\10-3-028-01_高橋橋_PIC014.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。局所的であるため経過観察とする。必要に応じて断面修復等の補修が必要である。",140,高欄に経年劣化によると思われる、鉄筋露出がみられる。補修対策を行うのが望ましい。,40,0.6636182
15-005-01_八方原橋_PIC041,data\image_text_inspect_n10789\rank_c_images_n10789\15-005-01_八方原橋_PIC041.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査及び補修が必要である。　　　　　　　　　　　　　　道路橋健全度評価：Ⅱ今回点検：A2橋面ひびわれ(W=1.5mm)・防護柵の腐食・変形、地覆にひびわれ(W=0.2mm)が見られる。経過観察を行い、状況により補修を行う。前回点検時から防護柵の腐食・変形に若干進展が見られる。必要に応じて補修が必要である。　　　　　　　　　　　　　　道路橋健康管理事業の委任",332,地覆に剥離、鉄筋露出がみられる。補修対策を行うのが望ましい。,30,0.63272846
18-3-183-03_第四大藤橋_PIC003,data\image_text_inspect_n10789\rank_c_images_n10789\18-3-183-03_第四大藤橋_PIC003.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は補修手続きが必要である。",162,主桁・横桁及び床版に部分的な鉄筋露出が複数発生している。局所的であるため、必要に応じて断面修復等の補修が必要である。,58,0.73716414
