image_id,image_path,prediction,prediction_length,ground_truth,ground_truth_length,cosine_similarity
06-3-025-01_吉敷大橋_PIC064,data\image_text_inspect_n10789\rank_c_images_n10789\06-3-025-01_吉敷大橋_PIC064.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・断面減少を伴う鉄筋露出、間詰め部からの遊離石灰が見られる。ひびわれは、ASRや被り不足と共に生じたものであり、鉄筋露出は、鉄筋の被り不足や中性化が原因と考えられる。前回点検から鉄筋露出に進展が見られる。鉄筋露出は、コンクリートの機能低下に影響する可能性があるため、早期に措置が必要である。道路橋の機能に支障が生じないよう、早期に注意報告及び補修が望ましい。",239,・舗装にひびわれが見られる。・伸縮装置部に全体的な目地材の劣化が見られる。・地覆に軽微な鉄筋露出が見られる。・防護柵に化粧モルタルのうきおよび欠損が広範囲に見られる。また、横桟（全体的）に軽微な腐食が見られる。,105,0.77470785
08-3-023-01_閏橋_PIC023,data\image_text_inspect_n10789\rank_c_images_n10789\08-3-023-01_閏橋_PIC023.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回新たな損傷が生じた。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、N今回点検：Ⅱ、N1. 主桁のひびわれ及びうきは、コンクリートの低品質、経年劣化に起因するものと推定される。2次的ひびわれは、ASRによるものかもしれない。道路橋の機能に支障は生じていないが、「状況に応じて監視や対策を行うことが望ましい」状態である。",303,・舗装にひびわれ、脱落が見られる。・伸縮装置部に目地材の劣化および脱落が見られる。・地覆に軽微な剥離が見られる。・防護柵に軽微な腐食が見られる。・排水桝に土砂詰まりが見られる。排水管に減肉を伴う腐食（孔食）が見られる。,109,0.67705405
17-1-014-03_潮引橋_PIC010,data\image_text_inspect_n10789\rank_c_images_n10789\17-1-014-03_潮引橋_PIC010.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回新たな損傷が生じた。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、N今回点検：Ⅱ、N1. 主桁のひびわれ及びうきは、コンクリートの低品質、経年劣化に起因するものと推定される。道路橋の機能に支障は生じていないが、「状況に応じて監視や対策を行うことが望ましい」状態である。",279,舗装にひびわれ(W=5mm)、防護柵に表面的な腐食・塗装の剥離・ボルトの脱落が見られる。ボルトの脱落は、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,94,0.7234081
09-3-025-01_伸江橋_PIC015,data\image_text_inspect_n10789\rank_c_images_n10789\09-3-025-01_伸江橋_PIC015.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回新たな損傷が生じたと思われる。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ(1)",195,A1側ボックス側壁に断面減少を伴う鉄筋露出が発生している。　　　　　　　　　　　　　　　　損傷はボックス継手付近で漏水も認められる。　　　　　　　　　　　　　上部ハンチにひび割れが部分的に発生している。　　　　　　　　　　　　　　　　いずれの損傷も緊急性はないが必要に応じて止水対策をし、補修する必要がある。,154,0.69391364
15-005-01_八方原橋_PIC007,data\image_text_inspect_n10789\rank_c_images_n10789\15-005-01_八方原橋_PIC007.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,主桁、横桁に浮き、剥離、鉄筋露出がみられる。補修対策を行うのが望ましい。,36,0.73529595
02-3-028-01_面坊橋_PIC011,data\image_text_inspect_n10789\rank_c_images_n10789\02-3-028-01_面坊橋_PIC011.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・鉄筋露出、横桁にうきや鉄筋露出が見られる。前回点検では、主桁のひびわれ及び横桁のうきから雨水浸透の懸念があり、補修予防のため必要に応じて断面修復等の補修が望ましいものと思われる。今回新たな損傷として、主桁のうき・鉄筋露出は、被り不足や中性化が原因と考えられる。前回点検時から進展は見られない。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行う」が望ましい。",246,主桁に著しい腐食による層状剥離・板厚減少、垂直補剛材に断面欠損、横桁に表面的な腐食、横桁ナットに膨張が見られる。垂直補剛材の断面欠損は、部材耐荷力が低下し、構造物の機能に支障が生じる可能性があるため、早期に措置が必要である。,112,0.72732395
17-1-006-06_逆水橋_PIC013,data\image_text_inspect_n10789\rank_c_images_n10789\17-1-006-06_逆水橋_PIC013.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回新たな損傷が生じたと思われる。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、N今回点検：Ⅱ、N1. 主桁のひびわれ及びうきは、コンクリートの低品質、経年劣化により発生している。ひびわれは、断面修復等の対策が必要である。うきは、鉄筋の被り不足や中性化が原因と考えられる。鉄筋の増加工程等の対策が必要である。2. 横桁の鉄筋露出は、鉄筋のかぶり不足や内部鉄筋の膨張により",328,・床版に局部的な鉄筋露出、遊離石灰が見られる。,23,0.51761913
03-3-089-02_永代橋_PIC047,data\image_text_inspect_n10789\rank_c_images_n10789\03-3-089-02_永代橋_PIC047.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・断面減少を伴う鉄筋露出、間詰め部からの遊離石灰が見られる。ひびわれは、ASRや被り不足と共に生じたものであり、鉄筋露出は、鉄筋の被り不足や中性化が原因と考えられる。前回点検から鉄筋露出に進展が見られる。鉄筋露出は、コンクリートの耐久性に影響するため、早期に措置が必要である。経過観察を行い、状況により補修を行う。道路橋の機能に支障は生じてないが、前回点検時からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",283,主桁に層状剥離錆・うろこ状の錆、横桁に層状剥離錆、下横構に粗い錆が見られる。主桁の層状剥離錆は、局所的な板厚減少であるため、その他の損傷と共に経過観察を行い、状況により補修を行う。,90,0.712029
19-3-124-03_大浴橋_PIC002,data\image_text_inspect_n10789\rank_c_images_n10789\19-3-124-03_大浴橋_PIC002.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,主桁に鉄筋露出が見られた。断面減少を伴っており、主筋が破断していた。予防保全の観点から対策を講じることが望ましい。,57,0.728998
18-3-195-01_奥河内線1号橋_PIC001,data\image_text_inspect_n10789\rank_c_images_n10789\18-3-195-01_奥河内線1号橋_PIC001.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・断面減少を伴う鉄筋露出、間詰め部からの遊離石灰が見られる。ひびわれは、ASRや被り不足と共に生じたものであり、コンクリートの低品質が原因と考えられる。前回点検からひびわれに進展が見られる。ひびわれに水分が供給されている場合、伝い水によって鉄筋露出が発生する可能性があるため、早期に措置が必要である。鉄筋露出は、断面修復等の対策が必要である。道路橋の機能に支障は生じておらず、「状況に応じて対策を行うことが望ましい」状態である。",274,主桁端部の腐食が著しく層状?離し、板厚減少が認められる。必要に応じて当て板等の補修が必要である。主桁・横桁全般的に防食機能が低下し、表面及びボルトが腐食している。維持塗装の必要がある。,92,0.6923251
4273_慶福橋_PIC030,data\image_text_inspect_n10789\rank_c_images_n10789\4273_慶福橋_PIC030.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,舗装にひびわれが認められる。地覆水切部に局部的なうきや鉄筋露出が認められる。地覆目地部のシール材に変形･欠損が認められる。経過観察を行い状況に応じた対応が望まれる。,82,0.70668006
18-2-016-01_沖の原橋_PIC020,data\image_text_inspect_n10789\rank_c_images_n10789\18-2-016-01_沖の原橋_PIC020.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回新たな鉄筋露出やうきが生じたと思われる。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、N今回点検：Ⅱ、N1. 主桁の鉄筋露出及びうきは、コンクリートの低品質、経年劣化により発生している。前回点検からうきに進展が見られる。経過観察を行い、状況により補修を行う。2. 横桁の鉄筋露出は、被り不足及び中性化が原因と考えられる。前回点検から変化は見られない。次回点検時に状�",328,地覆のかぶり不足の鉄筋露出やガードレールの変形は緊急を要するものではなく、段差も通行に支障はない。前回点検：Ⅱ今回点検：Ⅱ,61,0.55741084
05-1-010-01_えびす橋_PIC021,data\image_text_inspect_n10789\rank_c_images_n10789\05-1-010-01_えびす橋_PIC021.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・断面減少を伴う鉄筋露出、間詰め部からの遊離石灰が見られる。ひびわれは、ASRや被り不足と共に生じたものであり、前回点検時から進展が見られる。鉄筋露出は、被り不足や中性化が原因と考えられる。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ今回点検：Ⅰ NHDC：A1指定",223,主桁にひびわれ（最大W=0.25mm)・断面減少を伴う鉄筋露出・剥離・うき・遊離石灰、横桁に断面減少を伴う鉄筋露出・うき・遊離石灰、床版に断面減少を伴う鉄筋露出・剥離・うき・遊離石灰・漏水跡が見られる。主桁支承付近の断面減少を伴う鉄筋露出は、部材耐荷力が低下し、構造物の機能に支障が生じる可能性があるため、早期に措置が必要である。,165,0.7748511
341077_側道・連絡4号線1号橋_PIC006,data\image_text_inspect_n10789\rank_c_images_n10789\341077_側道・連絡4号線1号橋_PIC006.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・断面減少を伴う鉄筋露出、間詰め部からの遊離石灰が見られる。ひびわれは、ASRや被り不足と共に生じたものであり、鉄筋露出は、鉄筋の被り不足や中性化が原因と考えられる。前回点検から鉄筋露出に進展が見られる。鉄筋露出は、コンクリートの品質が低下する上、道路橋の機能に支障が生じる可能性があるため、早期に措置が必要である。前回点検：Ⅱ今回点検：Ⅰ(A1, B2)⇓ NHDCでの補修及び対策者へ通知が望ましい。",262,主桁のコンクリートが剥離し、鉄筋が露出している。,24,0.6670816
09-1-004-02_新潟上橋_PIC018,data\image_text_inspect_n10789\rank_c_images_n10789\09-1-004-02_新潟上橋_PIC018.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回新たな損傷が生じたと思われる。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれ及びうきは、コンクリートの低品質、2. 横桁の鉄筋露出は、被り不足及び中性化が原因と考えられる。前回点検から進展は見られない。道路橋の機能に支障は生じていないため、次回点検時に状況の確認を行うだけで良い。",304,A1橋台に欠損、P1橋脚にひび割れ及びうき、鉄筋露出が発生している。　　　　　　　　　　　　　　　　　　A1橋台、P1橋脚に伸縮装置から雨水の浸透と思われる漏水跡が見られる。　　　　　　　　　　　　　　　　　　いずれの損傷も局部的である為、経過観察を行い、必要に応じて補修する必要がある。,144,0.7762316
19-1-222-02_亀山橋_PIC011,data\image_text_inspect_n10789\rank_c_images_n10789\19-1-222-02_亀山橋_PIC011.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,主桁に鉄筋露出が見られた。断面減少を伴っており、配力筋が破断していた。また、床版に伝い水、遊離石灰が見られた。予防保全の観点から対策を講じることが望ましい。,78,0.6900753
16-1-122-01_汐溜橋_PIC006,data\image_text_inspect_n10789\rank_c_images_n10789\16-1-122-01_汐溜橋_PIC006.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回新たな損傷が生じた。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、N今回点検：Ⅱ、N1. 主桁のひびわれ及びうきは、コンクリートの低品質、鉄筋のかぶり不足等に起因するものと推定される。道路橋の機能に支障は生じていないが、前回点検から進展が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",300,主桁、横桁、床版にひび割れ、断面減少を伴う鉄筋露出が複数発生している。ひび割れ幅はやや大きく、急速に劣化が進展する恐れがある為、ひび割れ注入等の補修が必要である。鉄筋露出は断面修復等の補修が必要である。,101,0.77061737
10-1-003-02_下小森橋_PIC008,data\image_text_inspect_n10789\rank_c_images_n10789\10-1-003-02_下小森橋_PIC008.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・断面減少を伴う鉄筋露出、間詰め部からの遊離石灰が見られる。ひびわれは、ASRや被り不足と共に生じたものであり、鉄筋露出は、鉄筋の被り不足や中性化が原因と考えられる。前回点検から鉄筋露出に進展が見られる。鉄筋露出は、コンクリートの耐久性に影響するため、早期に措置が必要である。経過観察を行い、状況により補修を行う。道路橋の機能に支障は生じてないが、前回点検時からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",283,主桁に断面減少を伴う鉄筋露出・剥離・うきが見られる。主桁の損傷は、主桁側面からの水分の供給による中性化や塩害、被り不足が原因と考えられる。前回点検から鉄筋露出に進展が見られる。鉄筋露出は、局所的なため、経過観察を行い、状況により補修を行う。,120,0.83175886
17-3-114-02_上長溝橋_PIC009,data\image_text_inspect_n10789\rank_c_images_n10789\17-3-114-02_上長溝橋_PIC009.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,舗装にひびわれ(W=2mm)・段差(h=25mm)、地覆に剥離・鉄筋露出が見られる。舗装の段差は、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,91,0.73268896
17-3-040-01_慶應橋_PIC081,data\image_text_inspect_n10789\rank_c_images_n10789\17-3-040-01_慶應橋_PIC081.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,舗装に小さなポットホールが部分的に発生し、A2側伸縮装置付近の舗装の段差が大きい。　　　　　　　　　　伸縮装置目地材が一部ぬけ落ちている。　　　　　　　　　　　　　　　　高欄にひび割れ及び欠損、遊離石灰が部分的に発生している。　　　　　　　　　　　　　　　　　段差は通行者の安全性に影響を及ぼすため、維持工事等で補修が必要である。　　　　　　　　　　　　　　　　　　　その他の損傷は、局部的であり経過観察とする。,206,0.6083254
6852_愛宕橋_PIC032,data\image_text_inspect_n10789\rank_c_images_n10789\6852_愛宕橋_PIC032.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれ及びうきは、コンクリートの低品質、2. 横桁の鉄筋露出は、被り不足及び中性化が原因と考えられる。前回点検からうきに若干進展が見られる。経過観察を行い、状況により補修を行う。",287,橋台にひびわれと漏水･滞水が認められる。軽微な損傷であるため，経過観察が望ましい。,41,0.5675923
07-3-012-01_黒川橋_PIC014,data\image_text_inspect_n10789\rank_c_images_n10789\07-3-012-01_黒川橋_PIC014.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,・主桁にアルカリ骨材反応の疑いのあるひびわれが多数見られる。また、ひびわれからの遊離石灰も見られる。施工不良によるものと推測される欠損および、品質不良による鉄筋露出が見られる。・間詰め床版に橋面からの雨水の浸透によるものと推測されるサビ汁を含む遊離石灰が見られる。,132,0.65990376
341110_伏野下・東西線1号橋_PIC004,data\image_text_inspect_n10789\rank_c_images_n10789\341110_伏野下・東西線1号橋_PIC004.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、N今回点検：Ⅱ、N12月中に継手付近及び地覆下部へのアクセスが必要である。",219,床版コンクリートが広範囲で剥離し、鉄筋が露出している。,27,0.5226954
07-3-014-01_供有橋_PIC042,data\image_text_inspect_n10789\rank_c_images_n10789\07-3-014-01_供有橋_PIC042.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃により発生したものと思われる。今回の点検から進展はみられない。道路橋の機能に支障は生じておらず、次回点検まで経過観察する必要性はないと考えられる。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれ及びうきは、コンクリートの低品質やASRが原因と考えられる。2. 前回点検からうきに若干進展が見られる。道路橋の機能に支障は生じていないが、「状況に応じて監視や対策を行うことが望ましい」状態である。",298,・舗装にひびわれが見られる。・伸縮装置部に目地材の劣化が見られる。・地覆に軽微な鉄筋露出、錆汁を伴う遊離石灰が見られる。・防護柵に腐食、変形、ボルトのゆるみが見られる。,84,0.7081013
10000_成仏橋_PIC010,data\image_text_inspect_n10789\rank_c_images_n10789\10000_成仏橋_PIC010.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回新たな損傷が生じた。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、N今回点検：Ⅱ、N1. 主桁のひびわれ及びうきは、コンクリートの低品質、経年劣化に起因するものと推定される。道路橋の機能に支障は生じていないが、「状況に応じて監視や対策を行うことが望ましい」状態である。",279,舗装前面にひびわれ、ポットホールがみられる。桁下の水の侵入経路になっているものと考えられる。損傷の進行や劣化因子による損傷を防止するため、早期に措置を講ずることが望まれるため、健全度評価「Ⅲ」とする。,100,0.6250128
04-3-034-01_薬師橋_PIC004,data\image_text_inspect_n10789\rank_c_images_n10789\04-3-034-01_薬師橋_PIC004.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,路面にひびわれ、伸縮材の変形、地覆にひびわれ、防護柵(高欄)に変形、腐食が見られる。損傷は状況に応じて補修を行う事が望ましい。,63,0.77627796
11-3-008-01_二本松橋_PIC009,data\image_text_inspect_n10789\rank_c_images_n10789\11-3-008-01_二本松橋_PIC009.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 橋台にひびわれ（最大W=0.3mm)・伸縮装置からと思われる漏水跡が見られる。ひびわれは、一方向であり、錆汁等は見られないため、経過観察を行い、状況により補修を行う。前回点検時から進展は見られない。道路橋の機能に支障は生じておらず、次回点検時に状況の確認を行う。",173,伸縮装置の欠損、目地異常から雨水が浸透する恐れがある。止水機能の向上を行うのが望ましい。,44,0.5808982
18-1-123-01_遠内・和田線1号橋_PIC019,data\image_text_inspect_n10789\rank_c_images_n10789\18-1-123-01_遠内・和田線1号橋_PIC019.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、N今回点検：Ⅱ、N12(A1)",197,路肩に著しい土砂堆積が見られる。維持工事等で撤去が必要である。,31,0.43967855
10-3-031-03_四辻橋_PIC026,data\image_text_inspect_n10789\rank_c_images_n10789\10-3-031-03_四辻橋_PIC026.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、構造機能が著しく低下しており、道路橋の機能に支障が生じていたため、「状況に応じて対策を行うことが望ましい」状態であった。今回の点検から、引張快性が向上し、道路橋の機能に支障は生じてないものと思われる。前回点検後に進行している部分が多数見られるため、経年劣化が要因と推定される。道路橋の機能に支障が生じる可能性があるため、状況に応じて対策を行うことが望ましい。",263,橋台にひびわれ(最大W=1.0mm)・伸縮装置からと思われる漏水跡・うき・遊離石灰、橋脚にひびわれ(最大W=1.0mm)・伸縮装置からと思われる漏水跡・錆汁を伴う遊離石灰、落橋防止装置に表面的な腐食が見られる。ひびわれは、施工初期の乾燥収縮や温度が原因と考えられる。前回点検のひびわれがうきに進展している。経過観察を行い、状況により補修を行う。,172,0.7537136
07-1-003-02__PIC113,data\image_text_inspect_n10789\rank_c_images_n10789\07-1-003-02__PIC113.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,・主桁に鉄筋の腐食膨張によるものと推測されるひびわれ、うきが見られ、鉄筋のかぶり不足による鉄筋露出が見られる。また、広範囲に橋面からの浸透水によるものと推測され、かつ、補修不良によるものと推測される補修部のひびわれ、うき、減肉を伴う鉄筋露出、錆汁を伴う遊離石灰が見られる。・横桁に鉄筋のかぶり不足による鉄筋露出が見られ、施工不良による豆板も見られる。・床版に橋面からの浸透水によるものと推測されるひびわれからの遊離石灰が見られる。,215,0.81051075
01-3-036-01_八王子橋_PIC128,data\image_text_inspect_n10789\rank_c_images_n10789\01-3-036-01_八王子橋_PIC128.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・断面減少を伴う鉄筋露出、間詰め部からの遊離石灰が見られる。ひびわれは、ASRや被り不足と共に生じたものであり、鉄筋露出は、鉄筋の被り不足や中性化が原因と考えられる。前回点検から鉄筋露出に進展が見られる。鉄筋露出は、コンクリートの品質が低下する上、道路橋の機能に支障が生じる可能性があるため、早期に措置が必要である。前回点検：Ⅱ今回点検：Ⅰ(A1, B2)⇨ⅡNHﾌﾈ橋座付近の土砂堆積物からの浮き支障が補修済である。",269,舗装にひびわれ（W=5mm未満）・肌別れ・段差（最大h=35mm)、伸縮装置のゴムの変形・後打ちコンクリートのひびわれ(W=0.5mm)・破損、地覆にひびわれ・鉄筋露出、防護柵に表面的な腐食、排水桝に土砂詰りが見られる。舗装の段差、排水桝の土砂詰まりは、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,169,0.73067653
10000_隠藪橋_PIC011,data\image_text_inspect_n10789\rank_c_images_n10789\10000_隠藪橋_PIC011.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,主桁に剥離、うき、遊離石灰、床版に鉄筋露出、遊離石灰がみられる。緊急性はなく、予防保全の観点から健全度評価「Ⅱ」とする。,60,0.5025821
6530_鳩岡跨線橋_PIC014,data\image_text_inspect_n10789\rank_c_images_n10789\6530_鳩岡跨線橋_PIC014.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃により発生したものと思われる。今回の点検から進展はみられない。道路橋の機能に支障は生じておらず、次回点検まで経過観察する必要性はないと考えられる。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれ及びうきは、コンクリートの低品質やASRが原因と考えられる。2. 前回点検からうきに若干進展が見られる。道路橋の機能に支障は生じていないが、「状況に応じて監視や対策を行うことが望ましい」状態である。",298,舗装のひび割れは桁下の損傷の影響受けたものではないため問題ないと思われるが、防護柵については、コンクリート親柱のぐらつき、フェンスの腐食が著しく、防護柵の機能を果たしていないと思われる。車両の衝突があった場合、剥落等の危険性が考えられる。,119,0.6456717
